CustomerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST_000601,Male,0,Yes,Yes,27,Yes,No,Fiber optic,No,No,No internet service,No internet service,No,No,Month-to-month,No,Mailed check,112.16,3010.71,No
CUST_000602,Female,0,No,No,54,No,No,No,Yes,No,No internet service,No,No,Yes,Month-to-month,Yes,Credit card (automatic),19.67,1159.39,No
CUST_000603,Female,0,No,Yes,40,Yes,No,Fiber optic,No internet service,No,No internet service,No,Yes,No,Month-to-month,No,Mailed check,72.4,3112.53,Yes
CUST_000604,Female,0,Yes,Yes,64,Yes,Yes,DSL,No,No,Yes,No,No internet service,No internet service,Two year,Yes,Mailed check,39.26,2576.04,No
CUST_000605,Male,0,No,No,43,Yes,Yes,Fiber optic,Yes,No internet service,No internet service,No,No internet service,Yes,Two year,Yes,Bank transfer (automatic),71.59,3015.11,No
CUST_000606,Male,0,Yes,No,59,No,Yes,No,No,No,Yes,No internet service,Yes,No internet service,Month-to-month,No,Mailed check,25.36,1614.26,Yes
CUST_000607,Male,1,No,Yes,26,Yes,Yes,Fiber optic,No,No internet service,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),95.16,2472.32,Yes
CUST_000608,Female,0,No,No,58,Yes,No phone service,DSL,No,No,No,No internet service,Yes,No,Month-to-month,Yes,Mailed check,47.89,2933.49,No
CUST_000609,Female,1,Yes,No,8,No,Yes,Fiber optic,Yes,No,No internet service,No,Yes,No,Month-to-month,No,Credit card (automatic),75.2,588.79,Yes
CUST_000610,Female,0,No,Yes,70,Yes,Yes,No,Yes,No,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),98.3,6799.57,Yes
CUST_000611,Male,0,No,No,60,Yes,Yes,Fiber optic,Yes,Yes,No internet service,No,No,No internet service,One year,No,Bank transfer (automatic),61.88,3718.84,No
CUST_000612,Female,0,Yes,Yes,50,Yes,No,Fiber optic,Yes,Yes,No internet service,No,Yes,Yes,Month-to-month,Yes,Mailed check,118.03,5835.94,No
CUST_000613,Female,0,Yes,Yes,70,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,99.17,6956.48,No
CUST_000614,Female,0,Yes,No,38,Yes,Yes,DSL,No internet service,No,No internet service,Yes,No,No internet service,Month-to-month,No,Mailed check,60.83,2286.02,No
CUST_000615,Female,0,No,Yes,6,Yes,No phone service,Fiber optic,Yes,No,Yes,No,No,Yes,One year,Yes,Credit card (automatic),89.06,503.14,No
CUST_000616,Male,0,No,Yes,13,Yes,No,Fiber optic,Yes,Yes,No,No,No internet service,No,One year,No,Bank transfer (automatic),85.55,1024.48,Yes
CUST_000617,Male,1,No,No,32,Yes,Yes,DSL,No internet service,No,Yes,No internet service,No,Yes,One year,No,Electronic check,22.61,624.63,No
CUST_000618,Female,0,No,No,37,Yes,No,DSL,No internet service,No internet service,No internet service,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),55.51,1986.33,Yes
CUST_000619,Male,0,No,No,1,Yes,No,No,No,No,No internet service,No,No internet service,Yes,Month-to-month,Yes,Electronic check,71.07,71.07,No
CUST_000620,Male,0,Yes,No,1,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),59.96,202.7,No
CUST_000621,Female,0,No,No,55,Yes,No,DSL,No,No,No,No,No,No,One year,Yes,Electronic check,36.54,2002.5,No
CUST_000622,Female,0,Yes,No,24,Yes,Yes,DSL,Yes,No internet service,Yes,No internet service,No,Yes,One year,No,Electronic check,84.74,2210.14,No
CUST_000623,Male,0,Yes,No,11,No,Yes,DSL,No internet service,No internet service,No,No,No,No internet service,Month-to-month,Yes,Electronic check,117.54,1426.04,Yes
CUST_000624,Female,1,No,No,26,Yes,No,Fiber optic,No internet service,No internet service,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),52.49,1349.83,No
CUST_000625,Male,0,Yes,No,28,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Two year,No,Mailed check,114.74,3144.25,No
CUST_000626,Female,0,No,Yes,10,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),94.28,917.24,No
CUST_000627,Male,0,No,No,53,No,Yes,DSL,Yes,No internet service,No,No internet service,No internet service,No,Month-to-month,No,Electronic check,51.24,2741.03,Yes
CUST_000628,Female,1,Yes,No,48,Yes,Yes,Fiber optic,No internet service,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,60.43,3040.02,No
CUST_000629,Male,0,Yes,No,26,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),81.27,1992.28,Yes
CUST_000630,Male,0,No,No,57,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No internet service,Month-to-month,No,Credit card (automatic),93.4,5253.2,Yes
CUST_000631,Male,0,No,No,64,Yes,Yes,DSL,Yes,No internet service,No internet service,No,No internet service,Yes,One year,Yes,Mailed check,93.31,5925.65,Yes
CUST_000632,Female,0,Yes,No,41,No,No,No,No,No,No,No internet service,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),82.68,3471.62,No
CUST_000633,Male,0,Yes,No,41,Yes,Yes,Fiber optic,No internet service,No internet service,No,No internet service,Yes,No internet service,One year,No,Electronic check,29.55,1262.72,No
CUST_000634,Male,0,No,No,36,Yes,Yes,Fiber optic,No,Yes,Yes,No internet service,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),104.09,3735.26,No
CUST_000635,Female,0,No,No,44,Yes,Yes,DSL,Yes,No,Yes,No,No internet service,Yes,One year,Yes,Electronic check,45.11,2104.64,No
CUST_000636,Female,0,Yes,No,43,Yes,Yes,DSL,No,Yes,No internet service,No,No,Yes,Two year,No,Mailed check,35.87,1706.35,No
CUST_000637,Male,0,Yes,No,23,Yes,No,Fiber optic,Yes,Yes,No,No,No internet service,Yes,Two year,Yes,Mailed check,39.57,768.21,No
CUST_000638,Male,0,No,No,43,No,Yes,DSL,No internet service,No,No,No,No internet service,No,Two year,No,Electronic check,22.31,889.05,No
CUST_000639,Female,0,No,Yes,22,Yes,No phone service,DSL,No,No,No internet service,No internet service,No,Yes,One year,Yes,Mailed check,92.2,2048.49,No
CUST_000640,Female,0,No,No,18,Yes,Yes,Fiber optic,No,No,Yes,Yes,No internet service,Yes,Two year,No,Bank transfer (automatic),23.47,331.79,No
CUST_000641,Female,0,No,No,63,Yes,No,Fiber optic,Yes,No internet service,No,No,Yes,No internet service,One year,Yes,Mailed check,22.45,1402.43,No
CUST_000642,Female,0,No,No,65,Yes,No,Fiber optic,Yes,Yes,Yes,No,No internet service,No,Month-to-month,No,Mailed check,18.41,1139.9,Yes
CUST_000643,Female,0,Yes,No,14,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),18.73,70.32,No
CUST_000644,Male,0,No,No,51,Yes,No,Fiber optic,No internet service,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),86.59,4328.36,Yes
CUST_000645,Female,1,Yes,Yes,47,Yes,No,Fiber optic,Yes,No internet service,Yes,Yes,No internet service,No internet service,Two year,No,Mailed check,68.03,3101.63,No
CUST_000646,Male,0,No,No,15,Yes,Yes,No,No,No internet service,No,Yes,No internet service,No internet service,Two year,Yes,Mailed check,85.82,1291.24,No
CUST_000647,Male,0,Yes,No,17,Yes,No phone service,Fiber optic,No,No,No internet service,No internet service,No,No internet service,Two year,Yes,Credit card (automatic),41.54,733.82,No
CUST_000648,Male,0,Yes,No,60,No,Yes,Fiber optic,No internet service,No,No internet service,No,Yes,No internet service,Two year,No,Electronic check,90.56,5468.46,No
CUST_000649,Female,0,No,No,16,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,49.56,879.37,Yes
CUST_000650,Male,0,No,No,65,Yes,No,No,Yes,Yes,No,Yes,No internet service,Yes,Month-to-month,No,Electronic check,68.21,4323.41,Yes
CUST_000651,Male,0,Yes,No,15,Yes,Yes,DSL,No,No,No,No internet service,No,No internet service,Month-to-month,Yes,Mailed check,104.93,1513.06,No
CUST_000652,Female,0,No,No,70,Yes,No,Fiber optic,No internet service,No internet service,No,No,No internet service,No,Month-to-month,No,Electronic check,24.75,1640.32,Yes
CUST_000653,Male,0,Yes,No,32,Yes,No,Fiber optic,No internet service,No,No,No,No internet service,No,Month-to-month,No,Mailed check,104.2,3290.46,No
CUST_000654,Male,0,Yes,Yes,37,No,No phone service,Fiber optic,No,No,Yes,No,No,No internet service,Month-to-month,No,Mailed check,51.57,1733.31,No
CUST_000655,Female,0,No,No,6,Yes,No,Fiber optic,No internet service,No,No internet service,No,No,No,Two year,No,Electronic check,42.94,73.4,No
CUST_000656,Male,0,Yes,No,11,No,No phone service,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,103.56,1124.01,Yes
CUST_000657,Male,0,No,No,25,Yes,Yes,DSL,No,No internet service,No internet service,No,No,Yes,Two year,No,Bank transfer (automatic),88.1,1981.11,No
CUST_000658,Male,1,Yes,Yes,65,Yes,Yes,Fiber optic,No,No,No internet service,No internet service,Yes,Yes,Month-to-month,Yes,Electronic check,48.0,3143.63,No
CUST_000659,Female,1,No,No,6,No,No,No,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,88.28,516.74,No
CUST_000660,Female,0,No,No,31,Yes,No,DSL,No internet service,No internet service,No,Yes,No internet service,No,Month-to-month,Yes,Credit card (automatic),109.05,3282.75,No
CUST_000661,Female,0,Yes,No,16,Yes,No,DSL,No,No,No,Yes,No,No internet service,Two year,Yes,Mailed check,105.73,1660.51,No
CUST_000662,Male,0,Yes,No,69,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,99.28,6844.46,Yes
CUST_000663,Male,0,No,No,45,Yes,Yes,No,Yes,No internet service,No,No,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),118.42,5294.39,Yes
CUST_000664,Female,0,No,No,11,Yes,No,DSL,Yes,Yes,No internet service,No,No,Yes,Two year,No,Credit card (automatic),35.22,430.38,No
CUST_000665,Male,0,Yes,No,5,Yes,No phone service,DSL,No,No,No internet service,No,Yes,No internet service,One year,Yes,Credit card (automatic),93.57,514.38,No
CUST_000666,Male,0,No,No,12,Yes,No,Fiber optic,No,No,No,No internet service,No,Yes,Two year,Yes,Credit card (automatic),47.84,399.37,No
CUST_000667,Female,0,Yes,No,10,Yes,Yes,DSL,Yes,No,No,No,No,No,One year,Yes,Bank transfer (automatic),111.9,1066.55,No
CUST_000668,Female,0,Yes,No,3,Yes,No,Fiber optic,No internet service,No internet service,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),26.34,142.55,Yes
CUST_000669,Male,0,Yes,Yes,14,No,Yes,No,Yes,No,Yes,No,No,Yes,Month-to-month,No,Mailed check,85.35,1165.0,No
CUST_000670,Male,0,Yes,Yes,51,Yes,No,DSL,No internet service,No,No internet service,No,Yes,Yes,One year,Yes,Mailed check,38.55,1973.03,No
CUST_000671,Male,0,No,No,25,Yes,Yes,Fiber optic,Yes,No internet service,No,No,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),117.8,3019.91,No
CUST_000672,Female,1,No,No,19,Yes,Yes,Fiber optic,No,Yes,No,Yes,No internet service,No,Month-to-month,No,Credit card (automatic),70.47,1352.57,No
CUST_000673,Female,0,No,Yes,60,Yes,Yes,No,No,No,No,No,Yes,No internet service,Two year,Yes,Electronic check,71.83,4318.24,No
CUST_000674,Female,0,No,Yes,53,Yes,Yes,No,No,No,No,No,No internet service,No,One year,No,Mailed check,71.25,3721.39,No
CUST_000675,Female,1,No,No,54,Yes,No,Fiber optic,No internet service,No internet service,No,Yes,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),94.51,5037.43,No
CUST_000676,Male,1,No,No,70,Yes,Yes,Fiber optic,No internet service,No,No,Yes,Yes,No,One year,Yes,Electronic check,115.88,8087.68,No
CUST_000677,Female,0,No,Yes,70,No,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,114.79,8065.7,No
CUST_000678,Female,0,No,No,33,Yes,No,DSL,No,Yes,No internet service,No,No,No,Month-to-month,Yes,Mailed check,41.7,1356.32,Yes
CUST_000679,Female,0,No,No,27,Yes,Yes,DSL,No,No internet service,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),74.4,1914.46,Yes
CUST_000680,Female,0,Yes,No,17,Yes,No,No,No internet service,No,No internet service,No internet service,Yes,Yes,Month-to-month,No,Bank transfer (automatic),73.11,1197.1,No
CUST_000681,Female,0,No,No,66,Yes,No,Fiber optic,No internet service,No,No internet service,No,Yes,No,Two year,Yes,Bank transfer (automatic),30.77,1876.23,No
CUST_000682,Male,0,No,Yes,24,Yes,No,DSL,No,Yes,No,Yes,Yes,No,Two year,Yes,Electronic check,88.31,2016.95,No
CUST_000683,Male,0,No,Yes,24,Yes,No,No,No,No,Yes,No internet service,Yes,No,Month-to-month,No,Mailed check,94.54,2148.13,No
CUST_000684,Female,0,No,Yes,34,Yes,Yes,Fiber optic,Yes,Yes,Yes,No internet service,No internet service,No,Two year,No,Credit card (automatic),105.62,3666.71,No
CUST_000685,Male,0,No,Yes,28,Yes,No,DSL,No,No internet service,Yes,Yes,No internet service,No,Month-to-month,Yes,Credit card (automatic),92.17,2432.49,No
CUST_000686,Female,0,No,Yes,15,Yes,Yes,DSL,No internet service,No internet service,No internet service,Yes,No,Yes,Month-to-month,No,Credit card (automatic),30.18,453.97,No
CUST_000687,Female,0,Yes,Yes,54,Yes,No,DSL,No internet service,Yes,No internet service,No,No,Yes,Month-to-month,Yes,Credit card (automatic),110.61,5845.04,Yes
CUST_000688,Male,0,No,No,71,Yes,No phone service,No,No,No,Yes,No internet service,No internet service,No,One year,No,Credit card (automatic),39.45,2572.79,No
CUST_000689,Male,0,Yes,Yes,61,Yes,Yes,No,No,No,Yes,No internet service,No internet service,Yes,One year,Yes,Electronic check,79.51,4850.51,No
CUST_000690,Female,0,No,No,7,Yes,No,DSL,No,No internet service,No internet service,Yes,No internet service,No internet service,Month-to-month,Yes,Electronic check,83.06,613.79,Yes
CUST_000691,Female,0,No,No,48,No,Yes,No,No,No,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),33.53,1777.44,No
CUST_000692,Female,1,Yes,No,36,No,Yes,Fiber optic,No,No internet service,No internet service,No,Yes,No,Two year,Yes,Bank transfer (automatic),52.75,1857.17,No
CUST_000693,Male,0,Yes,Yes,40,Yes,No,Fiber optic,No,No,No,No,No internet service,Yes,Two year,Yes,Credit card (automatic),48.38,1718.09,No
CUST_000694,Female,0,No,Yes,42,Yes,No,DSL,Yes,Yes,No internet service,No,No internet service,Yes,One year,No,Mailed check,89.58,3714.7,No
CUST_000695,Female,0,Yes,No,53,Yes,Yes,Fiber optic,Yes,No,No,No,No internet service,No internet service,Month-to-month,No,Mailed check,81.06,4383.2,No
CUST_000696,Female,0,Yes,No,22,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Two year,Yes,Credit card (automatic),60.7,1415.09,No
CUST_000697,Male,0,No,No,50,Yes,No,DSL,No internet service,Yes,No,No,No,Yes,One year,No,Electronic check,34.87,1867.3,No
CUST_000698,Female,0,Yes,No,35,Yes,Yes,DSL,No,Yes,No internet service,No,Yes,Yes,Month-to-month,Yes,Mailed check,92.52,3274.92,Yes
CUST_000699,Female,0,Yes,No,26,Yes,Yes,DSL,No,No internet service,Yes,No,Yes,Yes,Two year,No,Electronic check,112.61,2924.65,No
CUST_000700,Male,0,No,No,9,Yes,No,No,No internet service,No,No,Yes,Yes,Yes,One year,No,Credit card (automatic),76.24,895.61,No
CUST_000701,Female,1,Yes,No,72,Yes,No phone service,No,No,Yes,No,No,No,No internet service,Month-to-month,No,Bank transfer (automatic),109.91,7733.56,No
CUST_000702,Female,0,Yes,No,65,Yes,Yes,No,Yes,No internet service,No internet service,Yes,No,Yes,Month-to-month,Yes,Electronic check,99.76,6545.42,No
CUST_000703,Male,0,No,No,46,Yes,No,DSL,No internet service,Yes,Yes,Yes,Yes,No internet service,Month-to-month,No,Mailed check,113.74,5303.87,No
CUST_000704,Female,1,No,No,27,Yes,Yes,Fiber optic,No internet service,Yes,No,No,Yes,No,One year,No,Bank transfer (automatic),52.35,1404.94,Yes
CUST_000705,Male,0,No,Yes,2,Yes,Yes,Fiber optic,No,No,Yes,No,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),81.78,82.75,Yes
CUST_000706,Male,0,No,No,55,Yes,No,Fiber optic,Yes,No internet service,No,No,No,No internet service,Month-to-month,No,Electronic check,41.21,2339.1,No
CUST_000707,Female,0,No,No,54,Yes,No phone service,DSL,No internet service,No,No,No internet service,No internet service,Yes,Month-to-month,Yes,Electronic check,92.41,5013.13,Yes
CUST_000708,Female,0,Yes,No,14,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,117.16,1664.34,No
CUST_000709,Female,0,Yes,No,45,Yes,Yes,DSL,Yes,Yes,No internet service,No,Yes,Yes,One year,No,Bank transfer (automatic),50.57,2091.34,No
CUST_000710,Female,0,Yes,No,41,Yes,Yes,No,Yes,No,No,No,Yes,No internet service,Two year,Yes,Credit card (automatic),24.84,936.27,No
CUST_000711,Male,0,Yes,Yes,2,Yes,Yes,Fiber optic,No internet service,No,No,No,No,No internet service,Month-to-month,No,Mailed check,116.07,206.31,No
CUST_000712,Female,0,No,Yes,6,Yes,No,Fiber optic,Yes,No internet service,No,No,No,Yes,Month-to-month,No,Electronic check,21.38,96.44,Yes
CUST_000713,Male,0,No,Yes,8,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Two year,Yes,Credit card (automatic),54.85,593.87,No
CUST_000714,Female,0,Yes,No,6,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No,Month-to-month,No,Credit card (automatic),74.5,518.83,Yes
CUST_000715,Female,0,No,No,57,Yes,No,DSL,Yes,No,No internet service,No,Yes,No,Month-to-month,Yes,Electronic check,96.83,5398.09,No
CUST_000716,Female,0,Yes,No,28,Yes,No,DSL,Yes,Yes,Yes,No,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),40.01,1146.25,Yes
CUST_000717,Male,0,Yes,No,71,Yes,Yes,No,No,No internet service,No,Yes,Yes,Yes,One year,No,Electronic check,23.68,1794.25,No
CUST_000718,Female,0,No,Yes,42,Yes,No,DSL,Yes,Yes,Yes,No,No,No internet service,Two year,Yes,Credit card (automatic),88.29,3604.55,No
CUST_000719,Female,0,Yes,Yes,40,Yes,No phone service,Fiber optic,No internet service,Yes,No,Yes,No internet service,Yes,Two year,Yes,Mailed check,28.01,1144.8,No
CUST_000720,Female,0,Yes,No,43,Yes,Yes,DSL,No,No,No internet service,No,No,Yes,Month-to-month,Yes,Credit card (automatic),42.76,1783.13,No
CUST_000721,Female,0,Yes,No,9,No,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,45.16,443.35,Yes
CUST_000722,Male,0,Yes,No,35,No,No,DSL,No,No,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),102.45,3630.55,No
CUST_000723,Female,1,No,No,4,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Two year,Yes,Mailed check,76.49,397.89,No
CUST_000724,Male,0,No,No,47,Yes,Yes,Fiber optic,Yes,No,No internet service,No,Yes,No,Two year,Yes,Mailed check,63.64,3008.7,No
CUST_000725,Male,0,Yes,Yes,38,Yes,No,Fiber optic,No,No,Yes,No internet service,Yes,No,One year,No,Bank transfer (automatic),20.83,796.41,No
CUST_000726,Male,0,Yes,No,46,No,No,DSL,Yes,No internet service,No internet service,No,No,No,Two year,Yes,Electronic check,69.32,3119.43,No
CUST_000727,Male,0,No,No,15,Yes,No,DSL,No,No,Yes,No internet service,Yes,No internet service,Month-to-month,Yes,Electronic check,89.87,1324.72,Yes
CUST_000728,Male,0,No,No,35,Yes,Yes,Fiber optic,No internet service,No internet service,No,No internet service,Yes,Yes,Month-to-month,Yes,Electronic check,116.4,4226.63,Yes
CUST_000729,Male,0,Yes,No,60,Yes,No,DSL,No,Yes,No,Yes,No internet service,Yes,Month-to-month,No,Mailed check,66.77,4079.14,No
CUST_000730,Female,0,Yes,Yes,55,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),74.22,4050.87,Yes
CUST_000731,Male,0,No,Yes,40,Yes,Yes,DSL,No internet service,No,No,Yes,No internet service,No internet service,One year,Yes,Electronic check,50.55,2006.25,No
CUST_000732,Male,0,No,No,69,Yes,Yes,Fiber optic,No internet service,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,100.23,6789.18,Yes
CUST_000733,Male,0,Yes,No,5,Yes,No,Fiber optic,No internet service,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),72.55,362.19,Yes
CUST_000734,Female,1,No,No,19,Yes,Yes,DSL,No,No internet service,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,56.05,1236.11,No
CUST_000735,Female,0,Yes,Yes,61,No,Yes,Fiber optic,No internet service,No,No internet service,No,No,No internet service,Month-to-month,Yes,Electronic check,29.96,1806.4,No
CUST_000736,Male,0,Yes,No,12,Yes,Yes,Fiber optic,No internet service,Yes,No,No,No internet service,Yes,Two year,Yes,Electronic check,107.88,1289.35,No
CUST_000737,Female,0,No,Yes,51,Yes,Yes,Fiber optic,No,No,Yes,No,No internet service,Yes,Month-to-month,No,Mailed check,98.79,5105.37,No
CUST_000738,Male,0,No,Yes,34,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,39.08,1421.12,No
CUST_000739,Male,0,Yes,Yes,38,Yes,No,Fiber optic,Yes,No,Yes,No internet service,No,No internet service,Month-to-month,No,Bank transfer (automatic),106.2,3996.97,No
CUST_000740,Female,0,Yes,No,44,Yes,No,Fiber optic,No,Yes,Yes,No,No internet service,No,Two year,Yes,Credit card (automatic),74.26,3365.99,No
CUST_000741,Male,0,Yes,No,24,Yes,No,DSL,Yes,Yes,No,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),95.69,2373.55,Yes
CUST_000742,Female,0,No,No,64,No,No,Fiber optic,Yes,Yes,No,No,Yes,No,Two year,No,Mailed check,83.7,5343.94,No
CUST_000743,Female,0,Yes,Yes,44,Yes,Yes,Fiber optic,Yes,No internet service,No,No,No,No,Month-to-month,Yes,Mailed check,25.3,976.65,No
CUST_000744,Male,0,Yes,Yes,14,Yes,No phone service,Fiber optic,No,Yes,No,Yes,No,No,Two year,Yes,Credit card (automatic),43.25,722.4,No
CUST_000745,Male,0,Yes,Yes,31,Yes,Yes,DSL,No,No,Yes,Yes,No internet service,No internet service,Month-to-month,Yes,Electronic check,60.74,1849.17,Yes
CUST_000746,Female,1,No,No,54,Yes,No,DSL,No,Yes,No,Yes,No internet service,Yes,Month-to-month,Yes,Mailed check,29.47,1459.53,Yes
CUST_000747,Male,0,Yes,Yes,5,Yes,No phone service,Fiber optic,No,No,No,Yes,Yes,No,One year,Yes,Electronic check,55.71,196.88,Yes
