gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
0,1,0,0,4,1,2,1,0,0,0,2,1,0,2,1,3,37.04,319.73,0
0,0,1,0,62,1,0,1,1,0,0,1,1,2,2,1,0,69.3,4351.93,0
1,0,0,1,67,1,2,1,0,2,2,1,2,2,1,1,3,55.77,3654.13,0
0,0,0,0,28,1,0,1,2,2,1,0,0,1,0,1,0,51.99,1438.04,0
0,0,0,0,12,1,2,1,0,0,0,0,0,2,0,1,0,38.54,403.08,0
1,0,0,1,1,0,0,1,1,2,1,2,0,2,0,1,2,87.55,123.39,1
0,0,1,0,12,0,1,0,1,2,1,0,2,2,0,1,3,107.42,1353.15,0
0,0,0,0,62,1,2,2,2,0,2,1,0,2,0,1,0,78.23,4785.57,0
1,0,1,0,22,1,0,0,0,2,2,0,0,0,1,1,0,107.94,2330.9,0
1,0,0,0,42,1,0,2,2,0,2,1,1,0,1,0,1,27.67,1121.23,0
0,0,1,0,61,1,0,1,1,1,2,2,0,0,0,0,2,74.11,4474.78,1
0,0,1,1,67,1,0,2,0,0,0,1,0,0,2,1,0,58.96,3851.19,0
0,0,0,1,56,1,0,0,0,1,0,0,0,1,0,0,2,88.04,4975.04,1
0,1,1,1,34,1,0,1,0,0,1,2,2,0,1,1,2,39.18,1338.53,0
0,1,0,0,14,1,0,1,0,0,0,1,0,0,2,0,2,21.83,312.71,0
1,0,1,1,40,1,2,1,1,2,0,0,2,0,1,0,2,72.63,2735.42,0
0,0,1,0,15,1,1,0,2,0,1,0,1,1,0,1,3,57.34,834.93,1
0,0,1,0,53,1,0,1,2,2,2,0,2,1,0,1,3,26.44,1570.19,0
0,0,0,0,44,1,0,0,2,0,2,0,2,2,2,0,2,85.45,3603.4,0
1,0,0,0,53,1,2,2,0,1,0,2,0,1,0,1,1,115.35,6049.98,0
1,0,0,0,39,1,2,0,1,1,0,1,0,2,2,0,2,107.01,4210.49,0
0,0,0,0,72,1,1,0,1,0,2,2,2,2,0,1,2,73.16,5260.68,1
0,0,1,0,5,0,0,1,2,0,0,2,0,1,2,1,1,67.79,278.41,0
1,0,1,0,64,1,2,2,2,2,0,0,0,1,2,1,3,115.9,7463.55,0
0,0,0,1,72,1,0,2,0,0,1,2,2,1,2,1,3,58.39,4126.29,0
1,0,1,0,49,1,0,0,2,0,0,0,0,2,0,1,0,118.24,5824.73,0
1,0,0,0,70,1,1,1,2,1,1,2,1,0,2,1,2,112.25,7881.09,0
0,0,1,0,69,1,2,0,1,1,2,0,2,1,0,0,2,39.58,3016.04,1
1,0,0,0,51,1,0,1,1,0,0,2,2,2,0,1,0,78.21,3991.6,0
0,0,1,1,6,1,2,0,2,1,2,1,2,2,1,1,0,107.0,429.24,0
1,0,0,0,66,1,0,0,0,1,2,0,0,1,1,1,3,44.41,3030.11,0
0,0,0,0,50,1,2,2,0,0,1,1,1,0,1,1,0,70.75,3549.73,0
1,0,1,0,3,1,0,2,0,2,2,2,2,2,0,0,0,76.91,309.53,1
0,0,0,1,4,1,0,0,2,0,0,1,2,0,0,0,2,86.29,490.04,1
1,0,1,1,43,1,1,1,2,2,0,0,2,1,1,1,3,63.07,2682.22,0
1,0,1,1,44,1,2,0,2,2,1,1,0,0,0,1,0,88.7,4064.41,0
0,1,0,1,68,1,0,0,0,1,2,2,0,0,1,0,2,86.95,5924.88,0
0,0,0,0,59,1,0,0,0,2,1,1,0,0,1,1,2,23.39,1413.05,0
1,0,1,0,54,1,0,1,0,1,1,0,0,2,2,1,0,100.77,5582.94,0
1,1,1,0,64,1,2,0,2,2,1,1,0,1,2,1,1,114.44,7301.77,1
1,0,0,1,31,1,2,1,0,2,0,2,0,0,1,1,1,101.14,3183.05,0
1,0,0,1,3,1,1,0,2,0,2,0,0,2,0,1,0,94.16,235.39,0
1,0,1,0,28,1,0,1,0,2,2,0,2,0,2,0,3,114.74,3144.25,0
0,1,0,0,58,1,2,1,2,2,2,0,0,2,2,0,1,42.0,2552.26,0
1,0,1,0,62,1,2,1,2,1,0,0,1,2,1,1,2,22.47,1398.98,0
0,1,0,0,14,1,1,1,0,0,2,0,2,2,0,1,1,30.37,561.83,0
0,0,1,0,6,1,0,0,0,2,1,0,2,0,1,0,2,72.7,541.69,0
1,0,0,0,45,1,2,1,0,2,2,0,0,2,0,1,3,32.03,1555.33,0
0,0,0,0,67,1,0,1,0,0,0,1,2,0,0,0,1,25.61,1476.46,0
0,1,0,1,30,1,0,1,0,1,0,2,2,2,0,1,3,78.91,2470.13,0
0,1,1,0,52,1,2,2,2,0,1,0,0,1,0,1,1,105.04,5370.14,0
0,0,1,0,53,1,2,0,0,2,0,2,2,2,0,1,2,32.51,1709.49,1
0,0,1,0,23,1,0,1,0,0,0,1,1,0,0,1,1,65.24,1524.04,1
0,0,0,0,72,1,2,1,1,1,0,1,0,0,2,1,3,27.7,1967.29,0
1,1,0,0,44,1,2,1,2,2,2,0,2,0,1,1,2,65.39,2888.31,0
1,0,1,0,6,1,1,2,1,0,0,0,1,1,0,0,1,101.09,674.59,1
0,0,1,0,33,1,2,1,0,2,0,0,1,2,1,0,2,83.39,2944.57,0
1,0,1,0,10,1,0,0,2,0,2,2,2,0,0,0,0,83.79,699.82,0
1,1,1,0,42,1,2,0,1,0,2,1,2,1,0,1,3,66.86,2826.75,1
1,0,0,0,14,0,2,0,0,0,2,2,2,0,0,1,2,108.28,1431.88,1
1,0,1,0,48,1,2,1,0,0,0,0,0,2,0,1,2,23.18,1226.66,0
1,0,1,0,41,1,0,1,0,1,0,0,0,0,2,1,0,51.91,2129.17,0
0,0,0,0,34,0,2,0,2,0,2,0,1,2,0,0,1,87.97,3027.32,0
0,0,1,0,35,1,0,2,1,1,0,1,1,2,1,1,3,52.59,1929.95,1
1,0,1,0,20,1,2,0,2,1,2,0,2,0,0,0,0,110.11,2328.16,1
1,0,0,0,21,1,0,0,0,0,1,1,1,2,0,1,2,100.32,2183.18,0
1,0,1,0,67,1,1,2,0,2,1,2,0,2,1,0,3,44.38,3033.86,1
1,0,0,0,11,1,0,0,2,0,0,1,0,0,1,1,1,65.87,753.7,1
1,0,1,0,66,1,2,1,2,0,1,0,0,2,0,0,0,32.53,2078.18,1
1,1,0,0,42,0,2,1,0,1,2,0,1,0,1,0,1,101.2,4051.65,1
1,0,1,1,21,1,0,1,1,0,0,0,0,0,0,0,3,87.54,1855.16,1
1,0,1,0,20,1,2,1,2,2,1,0,2,0,0,0,3,118.17,2321.76,0
0,0,1,1,62,1,0,2,1,0,1,0,0,2,1,0,1,74.41,4473.22,0
0,0,0,1,48,0,0,0,2,0,0,1,0,1,0,1,0,64.54,3136.18,1
1,0,0,0,66,1,2,1,0,2,2,0,1,2,0,1,0,118.54,7820.17,0
0,0,1,1,63,1,2,1,0,2,1,0,0,1,0,1,2,21.72,1476.15,0
0,0,0,0,54,1,2,1,0,0,2,0,2,2,2,1,3,99.41,5511.08,0
0,0,0,0,58,1,2,0,1,1,2,0,0,0,0,1,1,39.51,2236.57,0
1,1,0,1,30,1,0,0,0,2,0,2,1,0,0,0,2,99.26,3071.0,1
1,1,1,0,69,1,0,0,0,1,2,2,2,2,0,1,3,67.52,4739.73,0
1,0,1,0,31,0,2,0,0,1,0,1,0,1,0,1,3,77.32,2309.12,1
1,0,0,0,1,1,0,1,1,2,2,0,0,0,1,0,2,45.19,164.36,0
1,0,1,0,10,1,2,0,2,2,2,0,2,0,0,1,2,118.04,1164.99,0
0,0,1,0,7,0,2,2,0,0,1,1,1,2,0,1,1,117.08,741.36,0
1,0,1,0,8,1,0,0,2,2,1,0,0,2,1,1,3,102.45,848.38,1
0,0,0,0,48,1,0,2,0,2,2,1,0,1,0,0,2,98.32,4736.62,0
1,0,0,0,8,1,2,0,0,0,0,0,2,0,1,1,0,77.88,400.33,1
0,0,0,0,37,1,0,2,2,0,0,1,0,1,2,1,0,97.44,3563.82,0
0,0,0,0,18,0,0,2,0,0,0,2,2,1,0,1,3,98.4,1835.96,1
0,0,0,0,62,1,2,1,1,0,1,1,1,2,2,0,0,62.74,3998.54,0
0,0,1,0,58,1,2,0,1,0,1,0,0,0,2,1,1,62.79,3422.85,0
0,0,0,1,31,1,0,0,1,0,1,2,1,2,1,1,2,79.71,2326.77,0
1,0,1,1,68,1,2,1,1,1,0,1,2,2,0,1,2,108.66,7190.11,0
0,0,0,1,56,0,0,1,0,2,1,1,1,1,1,0,2,72.35,4138.05,0
1,0,0,0,38,1,2,1,1,0,0,2,2,0,0,0,3,24.5,902.96,1
0,0,0,0,32,1,1,2,1,0,0,0,0,2,2,0,1,100.47,3327.59,0
0,0,1,0,46,1,0,2,2,1,1,0,2,2,0,0,3,93.12,4244.06,1
1,0,0,1,2,1,2,2,1,0,0,1,2,2,0,1,3,109.26,237.21,0
1,1,1,1,38,1,0,0,0,0,0,1,0,2,1,1,0,110.2,4258.54,1
0,0,1,0,30,1,1,0,0,0,0,1,0,0,2,1,3,66.11,1890.13,0
0,0,1,0,53,1,2,1,1,1,2,0,0,0,0,0,2,38.17,1894.82,1
0,0,1,0,30,1,2,1,0,1,0,0,2,0,0,1,2,99.53,3005.8,1
1,0,1,0,42,1,2,0,0,0,0,0,1,2,0,1,2,78.53,3411.58,0
1,0,1,0,62,1,2,0,2,1,2,2,2,0,0,1,3,18.93,1116.16,0
1,1,1,1,42,1,1,0,0,0,2,0,0,0,0,1,0,112.84,4552.22,0
0,0,0,1,38,1,0,1,0,0,2,0,2,0,2,1,2,45.9,1886.17,0
0,0,1,1,7,1,1,1,2,2,1,0,2,0,0,1,2,108.73,925.25,1
0,0,1,0,69,1,2,0,1,2,0,2,0,0,1,1,2,40.14,2772.39,0
1,0,1,0,8,1,1,1,0,2,1,0,0,0,1,1,0,93.84,817.6,1
1,0,0,0,8,1,2,2,0,2,1,1,2,1,0,1,0,118.33,922.8,0
0,0,1,0,36,1,2,1,0,1,2,1,0,1,0,0,2,75.23,2747.95,0
0,0,1,0,45,0,2,1,0,2,0,2,1,0,0,1,3,54.89,2435.74,0
1,1,1,0,46,1,0,0,2,0,0,0,2,1,0,1,3,38.68,1783.07,1
1,0,1,1,59,1,2,1,0,0,1,0,1,1,0,1,0,107.05,6381.58,1
0,1,1,0,2,0,2,1,2,0,2,1,2,0,0,0,2,71.08,71.08,1
0,0,1,0,48,1,1,2,0,1,2,0,0,0,1,1,0,65.18,3220.58,1
0,0,1,0,16,1,2,1,1,2,2,0,1,2,0,1,2,47.75,619.85,1
1,0,0,0,28,1,2,2,0,0,0,2,2,0,0,0,2,115.57,3186.75,0
0,1,0,0,11,0,2,0,0,0,1,0,2,0,0,1,1,73.71,565.07,0
0,0,0,0,23,1,1,0,0,2,1,2,2,2,0,1,3,21.33,341.78,1
1,0,1,0,27,1,0,2,0,2,0,0,0,0,0,1,3,79.11,2143.76,1
1,0,0,0,61,0,0,1,0,1,0,0,0,0,0,0,3,32.07,1780.88,1
0,0,0,0,50,1,2,0,2,0,2,0,0,2,0,0,1,118.04,5895.6,1
1,0,0,0,20,1,1,0,0,2,1,0,0,2,0,1,2,92.63,2017.02,1
1,0,0,0,47,1,0,0,1,0,0,2,2,2,0,0,2,105.83,5044.65,1
1,0,0,0,18,1,2,1,2,2,1,1,0,1,1,0,0,45.76,941.17,0
1,0,1,0,56,1,0,1,0,0,0,0,2,0,0,0,1,83.76,4637.3,0
1,1,0,1,67,1,0,2,0,1,1,2,0,2,1,1,0,45.15,3323.75,0
0,0,0,0,51,1,2,0,0,0,0,0,2,2,0,1,0,26.84,1499.69,1
0,0,0,1,51,1,2,2,0,0,2,0,2,2,2,1,3,92.02,4629.87,0
1,0,1,0,22,1,0,1,2,0,0,2,1,1,0,0,0,52.54,1391.56,1
1,0,0,0,10,1,1,1,0,0,1,0,1,2,0,1,2,60.91,431.73,1
0,0,0,0,2,1,2,1,1,1,0,0,2,0,1,0,2,21.52,134.62,0
0,0,1,1,63,1,0,0,0,2,1,0,1,2,2,1,2,43.82,2715.83,0
1,0,0,0,68,0,0,0,0,2,0,0,1,2,0,1,0,52.49,3483.67,1
1,0,0,0,39,1,0,2,0,0,2,2,0,2,0,1,2,44.59,1998.41,1
0,0,0,0,22,1,0,0,2,1,2,1,0,0,2,1,3,97.8,2022.21,0
1,0,1,0,56,1,0,1,0,2,0,0,2,0,2,1,2,113.92,6438.46,1
0,0,1,0,64,1,0,1,2,2,0,2,2,2,1,1,3,116.99,7379.03,0
1,0,1,0,21,1,0,1,2,0,2,1,2,0,0,0,3,48.23,950.7,0
0,0,0,1,36,1,0,1,1,0,2,0,2,2,2,0,0,40.29,1479.06,0
0,1,0,0,33,1,2,2,0,0,2,0,2,2,0,1,3,88.43,2918.94,1
1,1,0,1,6,1,2,2,2,0,2,0,2,2,0,1,2,32.84,89.67,0
1,0,0,0,64,1,2,1,2,0,1,0,1,1,0,1,1,65.27,4171.47,1
1,0,0,0,11,1,2,0,2,2,0,0,2,2,2,1,0,29.9,392.71,0
1,0,1,0,4,1,2,1,0,2,1,2,1,0,2,1,2,97.41,328.78,0
1,0,1,0,35,1,0,1,0,2,0,1,0,0,0,1,1,114.56,3828.87,0
0,0,0,0,11,1,2,2,0,1,0,2,2,2,0,0,2,86.89,905.26,1
1,1,0,1,50,1,0,2,0,2,0,0,1,2,1,0,1,32.13,1666.62,0
0,0,1,0,58,1,2,0,0,0,2,1,0,0,0,0,2,47.03,2623.42,0
1,1,0,0,26,1,0,0,2,1,0,1,2,2,0,0,2,26.68,659.06,0
1,0,1,0,3,1,2,1,1,0,2,0,1,2,2,0,0,47.26,47.26,0
0,0,0,1,39,0,2,1,2,1,1,1,0,2,1,0,3,29.26,1156.68,0
0,1,1,1,33,1,2,2,0,2,2,1,2,1,0,0,0,56.32,1770.69,0
1,0,1,1,36,1,2,0,2,0,1,0,2,0,0,1,2,21.44,713.12,0
1,0,0,1,40,1,2,0,1,0,0,2,1,0,0,0,2,98.84,3851.76,0
0,0,0,1,59,1,1,0,0,1,0,2,0,2,2,1,1,110.79,6542.96,0
1,0,1,0,59,1,0,0,1,0,1,2,0,1,1,0,3,84.78,4967.26,1
1,0,0,0,66,1,2,1,0,0,2,2,0,1,2,1,1,55.92,3633.46,0
1,0,0,1,50,1,2,1,0,1,2,0,0,0,1,1,0,45.4,2223.59,0
1,0,0,0,59,1,0,2,0,0,0,0,2,2,2,1,2,88.02,5356.56,0
1,0,1,0,38,1,2,1,0,2,2,0,2,0,1,1,0,30.32,1185.92,1
1,0,1,0,61,1,0,1,2,2,0,0,2,0,0,0,1,28.4,1855.98,0
0,0,0,0,61,1,2,1,2,2,0,2,1,2,0,1,0,43.5,2597.55,0
1,0,0,0,6,1,2,1,0,2,0,0,0,1,0,1,1,24.16,343.83,1
0,1,1,0,60,1,0,0,0,2,0,2,0,1,1,1,0,88.82,5508.98,0
1,0,1,1,45,1,0,0,2,2,1,0,2,2,0,1,0,81.03,3539.69,1
0,0,0,1,35,1,0,2,2,1,2,1,2,1,2,1,2,109.62,3708.71,0
1,0,0,1,29,1,2,1,0,2,0,0,1,0,0,0,1,39.64,1329.19,1
0,0,1,0,46,1,2,2,2,0,2,0,2,0,1,1,3,81.07,3573.63,0
0,0,0,0,51,1,0,0,2,1,2,2,1,1,2,1,3,36.98,1897.89,0
1,0,1,0,52,0,2,0,0,0,0,2,2,1,2,1,0,21.82,1124.19,0
0,0,0,1,66,0,2,0,2,1,2,0,2,2,2,1,2,110.44,7398.42,0
0,0,1,0,52,1,0,0,0,1,1,0,2,0,0,0,1,37.44,2060.46,0
0,0,0,0,29,1,0,1,2,1,1,0,2,2,0,1,2,51.55,1556.0,1
1,0,0,0,32,1,2,0,0,2,0,0,2,1,1,1,2,52.89,1768.41,0
1,0,1,0,66,1,0,1,1,2,1,2,0,0,0,1,0,104.27,6762.45,0
1,0,1,0,56,1,2,0,1,0,1,0,0,1,2,0,2,102.02,5606.33,0
1,0,0,1,22,1,2,1,0,2,0,2,1,1,1,0,1,38.96,1094.87,0
1,0,1,0,50,1,0,0,2,0,2,1,2,0,1,1,3,56.84,2697.86,0
0,0,1,0,28,1,0,2,0,1,0,0,0,0,2,1,2,85.03,2302.96,0
1,0,1,0,9,0,2,1,0,0,0,0,1,0,1,1,1,19.51,65.76,1
0,0,0,0,8,1,2,1,2,1,0,0,0,2,2,0,2,99.64,730.88,0
0,0,0,0,16,1,1,0,1,0,1,1,1,0,0,1,1,36.87,496.59,0
1,1,0,0,64,1,1,2,0,0,0,2,0,0,0,1,1,39.59,2630.23,0
1,0,1,0,37,0,0,1,0,2,1,1,0,0,0,0,3,26.8,993.63,1
0,0,0,1,51,1,2,2,2,2,0,0,2,0,2,1,3,20.73,1024.55,0
0,0,0,0,64,1,2,0,1,1,0,0,2,0,0,1,1,94.48,5947.76,0
1,0,1,0,43,0,2,1,0,0,0,0,1,0,0,1,0,60.47,2655.66,0
1,0,0,0,2,1,0,1,1,0,0,2,2,2,0,0,0,66.6,82.18,0
1,0,0,0,36,1,2,0,0,0,2,0,0,2,0,1,2,67.21,2385.05,1
0,0,1,0,38,1,2,0,1,0,1,2,0,1,0,0,3,60.83,2286.02,0
1,0,0,0,50,1,0,2,2,2,0,0,2,2,0,1,2,49.26,2395.82,1
0,0,1,1,46,1,2,0,0,2,0,2,0,1,0,1,0,59.04,2669.15,1
0,0,1,0,50,1,0,1,2,0,2,0,1,0,2,0,2,26.36,1253.82,0
1,0,1,0,51,1,2,0,0,2,0,2,0,0,0,0,0,36.96,1830.41,1
1,0,0,0,36,1,0,0,0,0,0,2,1,2,1,1,2,62.77,2141.27,0
0,0,0,0,30,1,2,1,1,2,0,1,0,2,0,0,3,106.97,3197.2,1
1,0,1,0,43,1,0,0,0,2,2,0,2,0,0,1,2,28.54,1211.27,0
1,0,1,0,48,1,0,2,0,1,0,2,2,1,0,1,0,39.96,1932.52,1
0,0,1,0,58,1,0,1,0,0,0,2,2,2,0,1,3,109.73,6486.49,0
1,0,0,1,61,1,2,1,2,0,0,0,2,0,0,0,2,25.68,1760.41,0
1,0,1,1,28,1,2,1,0,1,0,1,0,2,0,0,3,111.21,3222.9,1
1,0,1,0,9,1,0,1,2,0,0,1,0,2,2,1,0,41.72,271.45,0
0,0,1,1,25,1,0,1,2,1,0,2,1,1,1,1,2,78.11,1780.97,0
0,0,0,0,46,1,2,1,0,2,2,0,0,2,1,1,2,42.74,1962.84,0
1,0,0,0,33,1,0,0,2,2,0,0,0,1,0,1,0,27.06,916.01,1
1,1,1,0,28,1,0,1,1,0,0,1,2,0,0,0,1,72.54,2070.41,1
1,0,0,0,50,1,2,2,2,2,2,2,1,0,0,1,3,33.51,1538.39,0
0,1,1,1,15,1,0,2,0,1,0,0,2,2,0,1,3,60.15,817.13,0
1,0,1,0,61,1,2,1,2,1,0,2,0,2,0,0,1,77.71,4899.56,1
1,0,1,0,19,1,2,1,2,0,1,0,2,0,0,0,3,20.58,296.79,1
1,0,1,0,17,1,1,0,2,2,2,2,0,0,0,1,1,25.5,394.98,1
0,0,0,1,26,1,2,1,0,2,1,0,2,0,0,1,0,72.28,1860.47,1
1,0,0,0,67,1,0,0,2,1,0,2,2,2,0,1,3,49.06,3377.84,0
1,0,1,1,36,1,2,1,1,0,0,0,0,2,1,1,0,64.81,2401.83,0
0,0,1,0,39,1,2,0,1,2,1,1,1,0,0,1,2,36.1,1292.29,0
1,0,1,0,60,1,0,2,0,2,0,0,2,1,2,1,3,69.99,4349.89,0
1,1,1,0,61,1,0,1,1,0,2,0,2,0,2,1,1,94.99,5763.27,0
1,1,0,0,33,1,2,2,0,0,0,0,1,2,0,0,3,51.45,1677.86,0
1,0,1,0,8,1,0,1,0,0,0,0,2,2,0,1,0,67.12,432.64,1
0,0,0,1,62,1,0,1,0,1,0,0,0,0,2,1,0,84.44,5421.1,0
0,0,1,1,53,1,0,1,0,0,0,0,0,0,2,1,0,99.1,5471.39,0
1,0,0,0,38,1,0,0,2,2,1,0,1,2,2,0,0,111.04,4376.32,0
1,1,0,0,8,1,2,0,0,2,2,2,1,2,1,1,3,35.11,243.98,0
0,0,1,1,19,1,2,1,2,2,1,1,1,1,0,1,2,29.72,369.87,0
1,0,1,0,53,1,2,0,1,0,0,0,0,0,2,1,0,106.98,5602.3,0
0,0,0,0,50,1,2,2,0,0,0,0,1,1,1,1,3,51.7,2464.75,0
1,0,1,0,20,1,0,1,0,0,0,0,0,0,0,1,2,66.8,1253.77,1
0,0,0,1,50,1,0,0,2,2,0,0,0,1,2,0,0,55.64,2810.03,0
1,0,1,0,56,1,0,0,1,0,0,1,2,0,0,1,2,116.94,6454.28,0
0,0,1,0,35,1,0,2,0,0,0,1,1,2,0,1,1,44.15,1546.59,1
1,0,0,0,14,1,1,1,0,0,2,0,2,2,0,1,3,73.22,935.98,0
1,0,0,0,4,1,2,2,0,1,1,0,2,0,0,1,2,105.64,359.26,0
0,0,0,0,57,1,2,2,0,0,1,1,0,2,0,0,2,103.69,5994.38,1
0,0,0,0,11,1,2,1,0,1,0,0,2,0,1,0,0,54.64,424.41,1
0,0,1,0,58,1,2,0,0,0,0,0,1,2,1,1,2,19.4,1276.68,0
0,0,1,0,15,1,0,1,0,2,0,1,2,1,0,1,2,104.35,1564.64,0
0,0,0,0,37,1,1,0,2,0,2,2,2,1,1,0,1,93.13,3319.42,0
1,1,1,1,29,1,1,0,2,0,0,2,0,1,1,1,3,95.37,3008.88,0
1,0,1,0,31,1,2,1,0,2,2,2,1,2,0,1,0,79.12,2426.46,1
0,0,1,0,71,1,2,0,0,0,2,2,1,2,2,1,1,54.58,3843.99,0
0,1,0,1,8,1,1,0,2,2,2,2,1,2,2,1,2,33.99,33.99,0
0,0,1,0,24,1,2,2,0,0,2,0,2,2,1,0,3,73.76,1907.35,1
1,1,1,0,63,1,2,0,1,2,0,2,0,2,2,1,2,93.69,5822.32,0
0,1,1,0,31,1,2,0,2,0,1,1,0,2,1,1,2,75.96,2436.9,0
1,0,1,0,2,1,0,2,2,0,1,0,1,0,2,1,2,89.93,183.47,0
1,0,0,0,8,1,0,2,1,0,2,0,0,1,0,0,3,79.07,687.83,1
1,0,1,0,41,1,1,2,1,2,2,2,1,0,1,1,0,23.65,931.21,0
0,0,1,0,13,1,2,0,2,1,1,0,1,0,2,1,2,67.02,811.9,0
1,0,0,1,68,1,0,0,0,0,1,0,1,1,0,1,1,61.02,4107.05,0
0,0,1,0,53,1,2,1,0,0,2,0,0,0,0,1,3,80.93,4221.74,1
0,0,1,1,51,1,0,2,0,2,0,0,0,0,0,0,1,98.62,5022.41,0
1,0,1,1,40,1,2,1,0,1,1,2,0,2,0,1,1,72.19,2803.07,1
0,0,1,1,28,1,2,0,2,0,0,2,0,2,1,1,3,28.53,734.4,0
1,0,1,0,45,1,0,1,0,2,0,0,2,2,2,0,0,78.72,3486.6,0
0,0,1,0,21,1,2,2,0,1,0,0,2,0,0,1,3,77.99,1666.13,0
0,0,0,0,63,1,0,0,2,0,1,1,1,1,2,0,2,51.21,3378.97,0
1,0,1,0,58,1,0,1,1,1,2,2,2,1,0,1,0,106.3,6230.91,0
1,0,1,0,59,0,2,2,0,0,2,1,2,1,0,0,3,25.36,1614.26,1
0,0,1,0,59,1,1,2,0,0,1,2,0,2,0,0,0,79.57,4765.13,1
0,0,1,0,12,1,0,0,1,0,0,1,0,1,2,1,2,75.97,968.04,0
1,0,1,1,60,1,0,1,1,0,2,0,0,2,0,0,0,76.33,4623.77,1
1,0,0,1,42,1,2,1,0,2,1,0,1,0,2,1,1,114.53,4929.39,0
1,0,1,1,59,1,2,1,0,2,1,0,2,0,1,0,0,53.53,3143.48,1
1,0,1,1,23,1,0,2,1,0,2,0,2,0,0,1,1,78.89,1765.95,1
1,0,1,0,30,0,1,0,0,0,1,1,2,2,2,0,0,64.05,1777.86,0
0,0,0,0,46,0,0,1,2,0,2,0,2,1,0,0,2,58.38,2806.16,1
1,0,0,0,49,1,0,2,0,0,2,2,1,1,0,1,2,91.49,4780.09,1
1,0,1,0,35,0,2,0,1,0,0,0,0,2,0,0,2,89.18,3127.4,1
1,0,1,0,56,1,2,1,0,2,2,0,1,0,2,0,2,112.62,6207.49,0
0,1,0,0,5,1,0,0,1,0,2,2,2,0,1,0,3,68.15,272.74,0
1,0,1,0,37,1,2,2,1,0,2,0,2,1,0,1,2,64.08,2369.59,1
1,0,0,0,47,1,0,1,2,2,0,0,0,0,0,1,0,80.68,3837.79,0
1,0,1,0,35,0,0,0,0,0,2,2,2,2,1,1,0,102.45,3630.55,0
0,1,0,0,12,1,2,2,0,0,2,0,0,0,0,1,1,48.24,558.78,1
0,0,0,0,59,1,0,0,0,2,0,2,2,2,1,0,2,90.16,5291.25,0
0,1,0,0,8,1,0,0,0,0,1,2,2,1,2,1,1,76.04,508.51,0
0,0,0,0,68,1,1,0,2,0,2,0,1,1,0,0,1,105.86,7053.56,0
0,0,1,0,41,1,2,1,1,0,2,2,2,2,0,1,2,62.37,2440.06,0
0,0,0,1,37,0,0,1,0,0,2,0,0,1,1,1,0,112.7,4260.58,0
1,0,1,0,45,1,2,1,2,0,1,0,0,2,2,1,1,50.5,2421.44,0
0,0,1,1,33,1,0,0,2,2,1,0,0,1,0,0,2,115.64,3847.15,1
0,0,1,0,50,1,0,1,1,1,0,0,2,0,0,1,2,27.71,1400.48,0
1,0,1,0,33,1,0,2,0,0,0,0,2,2,2,1,3,56.3,1866.09,0
1,0,1,0,19,1,0,1,0,2,1,1,2,0,1,1,2,78.16,1464.42,0
0,0,0,1,65,1,0,0,1,2,0,0,2,2,1,1,0,43.21,2804.14,0
0,0,0,1,9,1,2,1,0,2,2,0,0,0,1,0,0,81.49,691.18,0
1,0,0,0,66,1,0,1,2,0,0,2,1,2,1,0,0,85.24,5638.86,0
1,0,1,0,45,1,2,0,1,2,2,0,0,2,2,1,3,26.93,1430.66,0
0,0,1,0,6,1,2,0,2,0,1,0,2,2,1,1,0,42.1,241.49,0
0,0,1,1,54,0,0,0,1,0,0,0,2,2,1,1,3,74.74,3991.68,0
0,1,0,0,18,1,2,1,2,2,1,1,2,1,1,1,1,35.47,558.54,0
1,1,0,1,21,1,2,2,0,2,0,0,1,2,0,1,3,92.52,1907.0,1
0,0,0,0,18,1,2,0,2,0,2,2,2,2,0,1,1,36.07,594.45,0
0,0,0,1,18,1,2,1,2,0,2,1,2,2,0,0,3,24.58,575.35,1
1,0,0,0,37,1,0,1,0,0,0,2,2,0,0,1,0,63.67,2499.2,1
1,0,0,0,23,1,0,0,2,2,1,0,0,0,2,0,2,74.44,1683.93,0
0,0,0,0,55,1,2,0,0,1,0,0,0,1,0,0,0,54.15,2934.1,0
0,0,1,0,28,1,2,0,2,2,2,2,1,0,0,1,1,52.45,1345.48,0
1,1,0,1,55,1,0,1,2,1,2,1,2,1,2,1,2,65.73,3661.58,0
1,0,1,0,7,1,0,1,0,0,2,0,0,2,0,1,3,36.23,283.61,0
0,0,0,0,54,1,2,0,2,0,1,0,1,2,0,1,0,88.77,4601.62,0
1,0,1,0,59,1,0,1,0,2,1,1,0,1,0,0,2,116.42,6722.34,0
0,0,0,1,1,1,0,1,0,1,1,2,0,0,0,1,0,88.64,140.76,1
1,0,1,1,38,1,0,1,0,0,2,1,2,0,1,0,0,20.83,796.41,0
1,0,0,0,14,1,2,0,0,0,2,1,2,1,0,0,2,89.66,1261.56,0
0,0,0,0,65,1,0,2,2,0,2,0,2,2,0,0,3,75.22,4932.04,0
0,0,0,0,33,1,2,1,0,0,2,2,0,2,1,0,3,98.69,3308.09,0
